"GeneID","ensembl_clean","Module","MM","GS_Tumor","gene_name","gene_type"
"ENSG00000225093.1","ENSG00000225093","pink",0.281550322924848,0.173139513618696,"RPL3P7","processed_pseudogene"
"ENSG00000178715.8","ENSG00000178715","pink",0.260923965075235,0.11721461942424,"AL450998.1","processed_pseudogene"
"ENSG00000123843.13","ENSG00000123843","lightcyan",0.171590507634854,0.187277847839396,"C4BPB","protein_coding"
"ENSG00000124116.19","ENSG00000124116","grey",0.224676603487746,0.166646811604716,"WFDC3","protein_coding"
"ENSG00000179277.9","ENSG00000179277","turquoise",-0.403912428827697,-0.474055965486013,"MEIS3P1","processed_pseudogene"
"ENSG00000149531.15","ENSG00000149531","darkred",-0.307888124103005,-0.250101720287221,"FRG1BP","unprocessed_pseudogene"
"ENSG00000198099.9","ENSG00000198099","grey",-0.145085115588826,-0.0775459193387207,"ADH4","protein_coding"
"ENSG00000151012.13","ENSG00000151012","lightgreen",0.328088293244424,0.47558427985368,"SLC7A11","protein_coding"
"ENSG00000196569.13","ENSG00000196569","turquoise",-0.334382354489118,-0.271336181790612,"LAMA2","protein_coding"
"ENSG00000137563.13","ENSG00000137563","yellow",0.188101847190933,0.19702332358572,"GGH","protein_coding"
"ENSG00000198948.12","ENSG00000198948","grey",-0.0752873636038261,0.0239245957477673,"MFAP3L","protein_coding"
"ENSG00000182732.18","ENSG00000182732","grey",-0.283784081162523,-0.237930419500169,"RGS6","protein_coding"
"ENSG00000100146.18","ENSG00000100146","turquoise",-0.509431899870111,-0.609923628324523,"SOX10","protein_coding"
"ENSG00000144824.21","ENSG00000144824","turquoise",-0.351474075945832,-0.246946259277559,"PHLDB2","protein_coding"
"ENSG00000101680.15","ENSG00000101680","green",-0.476681117671462,-0.511009652901726,"LAMA1","protein_coding"
"ENSG00000164691.18","ENSG00000164691","blue",-0.46551038972627,-0.345381282505139,"TAGAP","protein_coding"
"ENSG00000211665.3","ENSG00000211665","purple",-0.297629749441432,-0.31228777423335,"IGLV3-16","IG_V_gene"
"ENSG00000141316.13","ENSG00000141316","yellow",0.217754855170256,0.128025433413616,"SPACA3","protein_coding"
"ENSG00000128849.11","ENSG00000128849","turquoise",-0.0710213971532069,-0.144734585370566,"CGNL1","protein_coding"
"ENSG00000233836.7","ENSG00000233836","tan",-0.309137924348258,-0.21909493451111,"AC139769.1","transcribed_unprocessed_pseudogene"
"ENSG00000162511.8","ENSG00000162511","blue",-0.214898313607514,-0.183400461629528,"LAPTM5","protein_coding"
"ENSG00000183971.10","ENSG00000183971","pink",0.277983512650346,0.224696869451686,"NPW","protein_coding"
"ENSG00000170955.10","ENSG00000170955","black",0.186894114163583,0.0256835145998703,"CAVIN3","protein_coding"
"ENSG00000112139.16","ENSG00000112139","black",-0.282123542644875,-0.293221449815405,"MDGA1","protein_coding"
"ENSG00000211595.2","ENSG00000211595","purple",-0.0661116262672256,-0.0697536531147261,"IGKJ3","IG_J_gene"
"ENSG00000121966.7","ENSG00000121966","blue",-0.107405029434243,-0.0482155514014043,"CXCR4","protein_coding"
"ENSG00000120708.17","ENSG00000120708","royalblue",0.686570177341474,0.536202795985794,"TGFBI","protein_coding"
"ENSG00000211958.2","ENSG00000211958","purple",-0.347363549907505,-0.370360802146533,"IGHV3-38","IG_V_gene"
"ENSG00000183019.7","ENSG00000183019","magenta",0.272148471786232,0.259120339153422,"MCEMP1","protein_coding"
"ENSG00000164619.10","ENSG00000164619","grey",-0.187645735340098,-0.240066756519293,"BMPER","protein_coding"
"ENSG00000244405.8","ENSG00000244405","midnightblue",0.171746745539278,0.2051613722394,"ETV5","protein_coding"
"ENSG00000197410.14","ENSG00000197410","turquoise",-0.268312550953594,-0.29548214664211,"DCHS2","protein_coding"
"ENSG00000123338.13","ENSG00000123338","blue",-0.473443856992466,-0.338170782166627,"NCKAP1L","protein_coding"
"ENSG00000100721.11","ENSG00000100721","purple",-0.353771772587558,-0.390910003149613,"TCL1A","protein_coding"
"ENSG00000117586.11","ENSG00000117586","magenta",0.0300438945797468,0.170835398528144,"TNFSF4","protein_coding"
"ENSG00000242076.2","ENSG00000242076","purple",-0.507958701067513,-0.483586574310032,"IGKV1-33","IG_V_gene"
"ENSG00000102409.10","ENSG00000102409","turquoise",-0.491291364301551,-0.474745413356258,"BEX4","protein_coding"
"ENSG00000163827.13","ENSG00000163827","lightyellow",0.07130462667452,0.0301757011568192,"LRRC2","protein_coding"
"ENSG00000169507.9","ENSG00000169507","grey",0.0504788776570621,-0.0347965286348371,"SLC38A11","protein_coding"
"ENSG00000060566.14","ENSG00000060566","green",-0.350934616756647,-0.489371264394234,"CREB3L3","protein_coding"
"ENSG00000259459.6","ENSG00000259459","green",-0.488623438024511,-0.552057858258628,"LINC02568","lncRNA"
"ENSG00000184905.9","ENSG00000184905","turquoise",-0.45903257664629,-0.536956515107253,"TCEAL2","protein_coding"
"ENSG00000099834.19","ENSG00000099834","greenyellow",-0.266770268477988,-0.491449131194082,"CDHR5","protein_coding"
"ENSG00000116701.15","ENSG00000116701","blue",-0.177428581919728,-0.0531051946803505,"NCF2","protein_coding"
"ENSG00000172201.12","ENSG00000172201","turquoise",-0.16029579701236,-0.149583445241269,"ID4","protein_coding"
"ENSG00000164199.18","ENSG00000164199","grey",-0.359049048388683,-0.290168233309165,"ADGRV1","protein_coding"
